Review,Sentiment_analysis,Confidence
一直在京东买东西，物流给力，还便宜很多，继续支持,Positive,0.9999754428863525
好书，专业前沿，正版信赖,Positive,0.9999822378158569
一直在京东购买书籍，非常不错,Positive,0.9998795986175537
很不错的书，送给小朋友，小朋友也非常喜欢，值得推荐。,Positive,0.9989562034606934
哈哈哈哈哈孩子自己选的寒假读物,Positive,0.9999734163284302
书收到了，内容很好，孩子喜欢,Positive,0.9326106309890747
非常好的书，物流很快，给力,Positive,0.9925754070281982
集齐中文版现存全套估计一个礼拜看完6本,Positive,0.9997690320014954
孩子喜欢，小学生必读，价格合适。,Positive,0.99997878074646
买了好几本，女儿寒假的书解决了，京东快捷又方便，值得信赖。,Positive,0.999984622001648
买了好几本，女儿寒假的书解决了，京东快捷又方便，值得信赖。,Positive,0.999984622001648
比哈利波特可能还要好看一点不过稍微更加低龄一些,Negative,0.9943721294403076
还可以哟，很喜欢，很开心，对得起这个价格值得可以评,Positive,0.9999736547470093
还不错,Negative,0.7533687353134155
十分不错，性价比高，下次继续光顾,Positive,0.8136310577392578
包装完好，物流很快，非常满意,Positive,0.9927186965942383
很ok,Positive,0.9985894560813904
很不错……,Positive,0.987311601638794
此用户未填写评价内容,Negative,0.9995953440666199
！！！！！！！！！！！！！！！！！！！！！！！！！！！,Positive,0.9990682005882263
喜欢，喜欢的书，每本都爱看,Positive,0.9998582601547241
喜欢，喜欢的书，每本都爱看,Positive,0.9998582601547241
很好，一直信赖京东！！！,Positive,0.9999827146530151
很好的书，不错,Positive,0.5050164461135864
质量不错，价格便宜，京东送货很快！,Positive,0.999942421913147
配图和颜色很美！内容比较深，可能对于一个三岁的孩子来说有点懵懂，但是总会懂得！愿每个孩子都能找到自己的金色！,Positive,0.9999357461929321
京东购物价格实惠物流迅速，服务周到，商品都很好，质量棒棒哒，每一次都能买到称心如意的宝贝，每次都购物无忧，必须全五分好评！,Positive,0.999984860420227
快递很给力，价格很合适，书的质量很棒，正版，希望多多搞活动哦，服务也不错哦。,Positive,0.9896385669708252
现在买东西基本上都转战京东了，买了大几千的书了，非常棒，都是正版，质量都很好，包装也很给力，几乎都是完好无损的，特别表白京东的快递，快递员态度都很好，速度也特别快，都是第二天就到了，有的还会当日到，以后会继续支持京东,Positive,0.9999176263809204
东西确实都很不错的，已经是长期在这里购物了，省了很多去逛超市的时间，生活上需要的东西基本上在这里都能买到，还有每次的翻牌子活动很诱人，使得我们一次又一次在购买更多的东西，简直停不下来的节奏！哈哈哈哈，很多东西的价格都比实体店便宜一点，现在基本都不去实体超市了，最重要的是快递还能送到家门口，简直堪比顺丰了！不得不给一个大大的赞！以前基本没认真评价过，不知道浪费多少积分了，听说他们评价超过100个字可以送积分，这个福利实在太赞了，太好了。妥妥的每条都来评价一下，赚积分，下次还能抵现金用。已经固定每个月在京东超市和京东生鲜里面来买各种生活用品。产品品质好，又新鲜。自从发现了京东超市后，每个月都在超市买好多东西，有的东西确实对比实体超市是便宜了的，就是质量及价格有时不太稳定，只能看运气,Positive,0.9999878406524658
为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，明天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧！既省钱，又节省时间！~,Positive,0.999988317489624
为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，明天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧！既省钱，又节省时间！,Positive,0.9999884366989136
为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，明天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧！既省钱，又节省时间！,Positive,0.9999884366989136
为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，明天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧！既省钱，又节省时间！,Positive,0.9999884366989136
今天刚到的，抢到了京东的神券，一下买了好多，还没来及给孩子读，希望他喜欢。,Positive,0.9998182654380798
不错，一直用京东，一直信赖京东！！！,Positive,0.9999784231185913
东西一般。物流太慢，北京发的货，以为在贵州有仓库！,Negative,0.9994082450866699
纸质不错呢，很喜欢～很可以的。,Positive,0.9992730021476746
书封面有些许灰尘，质量可以，价格实惠，快递速度很满意。,Positive,0.9547775983810425
封面有些许灰尘，质量可以，价格实惠，快递速度很满意。,Positive,0.9975947737693787
收到了，宝贝完好无损，纸张厚实，一定过。一直支持京东，什么都在这里买，基本今天买明天到。狂热支持者！,Positive,0.999966025352478
汉语：我来打酱油的。英语：I'mgoingtobuysomesoysauce.日语：醤油を买いに来ただけだぜ。韩语：??????.德语：ichgeheSojasossekaufen.法语：jemesuisprendquesaucedesoja.俄语：Япришлазасоевымсоусом.荷兰语：kwamiktoteensojasaus西班牙语：mevinoaunsalsadesoja意大利语：venutasoloacomprarelasalsadisoia.,Negative,0.9331565499305725
非常不错的，七月份印刷的，有上半年的题，希望能考过，加油,Positive,0.9997103810310364
挺不错的，七月份印刷的，有上半年的题，希望能考过,Positive,0.9994971752166748
不错的啊，考点都挺全的，有感觉，买吧！,Positive,0.9997662901878357
还可以，不错哟，哈哈哈哈哈?,Positive,0.9999539852142334
不错的成人书，很涨知识？读了收获很大，京东买书质量有保证，很值得后也买阅读,Positive,0.9999808073043823
此用户未填写评价内容,Negative,0.9995953440666199
很好，在京东给儿子买了还很多书！满意！,Positive,0.9973610043525696
印刷质量好，考点、考题和精讲，便于学习提高，物流速度快，服务态度很好。,Positive,0.9996408224105835
送货快，快递小哥哥服务好，给孩子买的，希望对孩子有帮助。,Positive,0.9999580383300781
很好用，里面的小本子很好用,Positive,0.999950647354126
不错，以后继续在京东买,Positive,0.9999717473983765
给孩子买了全套资料，这本连包装都没有打开！,Negative,0.9999641180038452
速度快，快递员服务好！东西不错，很满意！,Positive,0.9988646507263184
物流很快。。。。。。,Positive,0.9998877048492432
经常在京东上购物，价格实惠，物流超快，赞一下！,Positive,0.9999858140945435
字迹清晰，纸张质量也不错。,Positive,0.9761115312576294
书很好，快递员很给力，我很满意！,Negative,0.8353835940361023
好书，结束清楚，价格合适！好评,Positive,0.9999666213989258
这本书也可以，学习一下剪力墙,Positive,0.9881664514541626
还是很喜欢的啊。比较详细。买了两本。,Positive,0.999981164932251
不详细比较模糊,Negative,0.9999535083770752
不错,Positive,0.8966488242149353
一直都喜欢在京东购买东西，生活用品，办公用品，要买什么东西第-想到就是京东!又快又方便!给我们的生活带来太多便利了，打开手机，轻轻动动指头，把想要的东西一搜马上就出来，然后下单支付，在家坐等收货就行!除了下单方便，不管是发货速度和打包质量，还是商品质量，都是无可挑剔，必须32个赞,Positive,0.9999884366989136
我要长高在朋友家看的感觉很好就特意买了一套结果书名主题都很好就是内容真不敢恭维韩国的什么思维逻辑啊真的有点糟糕,Negative,0.9999700784683228
综合基础知识，质量很好，京东做的也很好，赞一个,Positive,0.9999723434448242
宝贝挺好的，物美价廉！值得拥有，接下来就是努力看完……,Positive,0.999982476234436
非常棒!一打开就非常高兴，内容清楚，设计非常好，彩色，互联网+,Positive,0.9835556149482727
帮别人买的表示很满意,Positive,0.991965651512146
书不错，很快就到了，快递小哥也很敬业，赞,Positive,0.6832863688468933
京东速度很快，服务很好。质量也很好，还打折。比书店的便宜很多，还送货上门。,Positive,0.9950559139251709
也有不少帮助。…,Positive,0.9972594976425171
很好给女朋友买的内容很全也祝贺她能考上事业单位,Positive,0.9999531507492065
此书要是在书店买就很贵。在京东买就是实惠。还在看。想考事业单位的童鞋们的首先。,Positive,0.999982476234436
书的质量不错，内容大概翻阅了一下，很精炼，马上就考试了，要抓紧时间开始看啦,Positive,0.9999532699584961
买本书来充实自己。内容很详细。按照步骤来，完全没问题。加油,Positive,0.9999644756317139
感觉书里写的很跳跃，自己做应用的感觉有点跳哦。,Positive,0.7871995568275452
很好，很喜欢，物理很给力！,Positive,0.999967098236084
挺好的一本书，但是目前cocos已经更新，可以用来学习一些概念性的东西。,Positive,0.9998651742935181
感觉比较精炼，没有废话，可以入手,Positive,0.9999877214431763
专业知识充电准备的，配送很快。,Positive,0.9999827146530151
快递很快包装很好没有损坏正版,Positive,0.9998530149459839
质量不错，就是没包邮,Positive,0.9920957684516907
还没来看呢。。。,Positive,0.9999673366546631
很不错，，。,Positive,0.9979814291000366
非常好，每次都很满意,Positive,0.9997846484184265
NB/T?42091—2016?电化学储能电站用锂离子电池技术规范,Positive,0.9954631924629211
由于文化差异，外国人并不能很好理解中医。,Negative,0.9998588562011719
读者好评插图精致超值特惠畅游必备,Positive,0.9999855756759644
京东618购入的书籍，价格很实惠，一下这买这么多书，都是朋友推荐阅读，看完了再来追评,Positive,0.999987006187439
书籍本身完好无损，包装精美，物流迅速，卖家态度好，书籍值得一看。,Positive,0.6948318481445312
此用户未填写评价内容,Negative,0.9995953440666199
京东物流一如既往的快速！但是京东的书籍类快递包装还是一如既往的差劲，就只有一个薄薄的塑料袋，所以经常会导致书本封面褶皱，书脊处破损。之前在某宝网买书时还有气泡膜包裹，京东为节省快递成本也不至于以牺牲顾客体验为代价吧？！作为常在京东购物的一份子，还是希望京东的快递包装可以做的更好！and快递小哥的态度很好啊，给个赞！,Positive,0.9871280193328857
听说这个真的很不错，就买了，选了试卷版为了好用好拿，它也是分两册的，一册就是完全仿真模拟试题的样子，一册就是解析，很满意，但是人比较懒还没开始用,Positive,0.9999756813049316
很全面，题目解答有不说，就连贴心的生活建议和利用说明也摆上了～，吼棒棒喔！,Positive,0.9999727010726929
准备考研，希望这些书对考研有帮助。,Positive,0.9998028874397278
很棒，物流很快，书也很好，感觉比某宝还实惠一些，这本书分成三小本，,Positive,0.9993498921394348
书是正版，印刷清晰，卷子和考试的卷子一样，还附带一张答题卡，很规范。解析也很清楚，重点标识分明，看起来很舒服。就是京东快递的包装应该加强一下，什么保护措施都没有，就一本书很容易损坏的。但是还是很满意京东的物流和态度，一如既往的支持。,Positive,0.9998418092727661
"应该有好多人跟我一样犹豫怎么买英语真题材料，我也查了很多相关的舆论，现在拿到手说一下感觉。其实市面上用的最多的也就黄皮书和这款考研真相，别的小众型材料可能也有不错的,但这两本已经可以涵盖不同人群了:黄皮书对于基础好的人很适合，快节奏高效率，但像我这种刚过四级的人来所以选择了偏基础说用黄皮书可能还是有点吃力，的考研真相，高楼起微尘，自己斤数心里有数，我相信巩固好基础绝对没错。所以和我一样基础差点的谦虚点用考研真相吧，不要怕哕嗦麻烦。纸质也不错。",Positive,0.9999661445617676
很精简，很划算的东西。非常满意。,Positive,0.9999414682388306
很多人推荐买的，个人也看了相关内容，不错不错,Positive,0.9997898936271667
很适合前期的复习。很满意,Positive,0.9998778104782104
此用户未填写评价内容,Negative,0.9995953440666199
昨晚才下单，上午就收到书，超赞的物流,Positive,0.999988317489624
虽然物流慢了点，但是京东的态度还是绝对好的，给个赞,Positive,0.9999781847000122
教师节礼物，非常好，推荐购买。,Positive,0.9999433755874634
这本书真好，完好无损,Positive,0.9952923059463501
教辅书内容丰富，方便学习,Positive,0.9996774196624756
京东物流就是给力，好评,Positive,0.999987006187439
挺好。,Positive,0.8809455037117004
轻巧便捷的一本词汇书！词汇分类挺好的，看着就很喜欢，记忆起来也感觉轻松快捷了许多。每天的学习任务布置很合理。喜欢。,Positive,0.9999712705612183
包括了2018年的最新真题。内容很新颖全面，每天的学习任务很科学有序，自学起来应对自如，非常不错的书！,Positive,0.9998759031295776
内容讲解细腻，每天任务清晰，学习起来轻松自如。很喜欢这套机工版的周计划，买全了一套！,Positive,0.9999759197235107
封面清新大方，里面内容精湛清晰，周计划详细到每天任务量。非常喜欢这套书！,Positive,0.9999624490737915
内容是最新的，同时这个周计划是很好的，每天学习任务轻松有序，非常喜欢。,Positive,0.9999810457229614
好书，内容多，实用性比较强，纸张也不错！,Positive,0.9999475479125977
包装也是醉了，外包装破损，书上的塑封包也破了！,Negative,0.9946282505989075
书的印刷质量都很棒，让人爱不释手！11??就是购书季，囤好书，慢慢读！,Positive,0.9999576807022095
还不错，打折时候买的……,Positive,0.9983678460121155
不错的，配送速度很快，服务态度很好很好，在京东商城买东西就是爽啊。加油加油加油,Positive,0.9999852180480957
快递小哥服务非常好，满意！,Positive,0.9160566926002502
送货很快，商品很好！喜欢极了！,Positive,0.9999799728393555
京东活动买图书优惠，一下子买了十几本，希望对学习有帮助。京东物流很给力晚上下单，第二天上午就送到家了，赞一个！,Positive,0.999957799911499
包装很好，书的质量可以，大概翻了几页，图文并茂，讲解也很详尽，期待是自己想要的内容,Positive,0.9998811483383179
还是可以的，深入浅出，比较适合初学者,Positive,0.9998980760574341
这本书对低幼启蒙是很好的，种草了很久，趁着活动下单很划算，送给小宝宝当生日礼物了。人生第一课，从简单的字母、数字认知开始，其实小宝宝学的是像形，久而久之印象加深，是很好的启蒙方法。图文内容简单有趣，能够吸引小宝宝的注意力，又不会觉得太难。,Positive,0.9998006224632263
适合亲子阅读的书，性价比高，活动更给力，京东买书就是划算！送货速度也快！快递态度很好！,Positive,0.9999805688858032
东西很好哦，比超市便宜，一直在京东买，京东送货速度快，服务好，信任京东，还会再次购买的～,Positive,0.999320387840271
横版的设计很不错，封面好看，孩子喜欢。谱线间距够宽，适合小孩初学，可以就买了一本,Positive,0.995900571346283
这本货没到，大概拣货的急，多发了同等价位的另外一本，看在发货人员辛苦的份上，就不追究了吧,Negative,0.9981378316879272
因为没有内容介绍，买回来才知道是空白的，只能给孩子以后学音乐时练习写谱用了。,Negative,0.9999288320541382
那个小朋友选音乐用的，线很宽，非常不错，很适合小朋友,Positive,0.9998819828033447
很喜欢京东，每次都买好多东西。书很好，老大老二的书都是京东买的。,Positive,0.9999828338623047
非常好的书呢，适合初学声乐的小盆友学习使用,Positive,0.9714769124984741
这个五线谱本是很晚了，还是很喜欢妈妈爱美，支持京东，相信京东,Positive,0.9999849796295166
家中的多数用品现在已经完全依赖京东了，性价比超高，送货神速，赞,Positive,0.9999874830245972
一本非常满意的书，值得细细读。,Positive,0.999977707862854
2015年考过一次，工商管理过了线，今天想再报名，拿这本当复习回顾还不错，不过我觉得仅限于复习回顾，如果没看过教材想直接靠这个估计不现实，里面有很多考点解析，但是基础知识不够还是很难去理解的，所以非经济专业人士还是先看教材再来看这书好一些，过的几率大一些，祝大家考试顺利！还有，书里面两色印刷很不错，知识点重点难点都有蓝色标识，比较显眼，这个赞！,Positive,0.9999821186065674
经济学基础知识点真的是包罗万象，晦涩难懂，之前考过一次差了两分，复习过程觉得学习难度较大。这次专门买了这个书来看，书里会先做考情分析，考点概括，之后是考点详解，还有真题解析，觉得很全面，不过这些都是在你熟知教材的基础上进行的，如果想跳过教材直接从这本书里边学习然后想过，我觉得不大可能！所以还是先读教材再来看这个更好些。,Positive,0.9999827146530151
很好，就是18年考试教材，19貌似还没出来。比~便宜太多。支持京东。,Positive,0.9999388456344604
18年的，不过估计也变化不大，经济学已经定型的科学了，教材也变不成啥样。,Positive,0.9992557168006897
不错，不错不错不错不错不错不错,Positive,0.9999507665634155
还不错，纸张质量还好，讲解很细，有划重点。,Positive,0.9990441203117371
终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,Positive,0.9999825954437256
这书到底是不是正版！这不是误人子弟嘛！我这基础不好，都发现?上的错误如此明显，刚看了几页就发现问题！第6页的5、6题翻到第22页的题答案，解释一下到底是怎么产生错误的，输入错误？印刷错误？我还指着这书指导进步呢！气的我手抖！,Negative,0.9999709129333496
17年的。。骗人的，能退么？骗人的！17年的。。骗人的，能退么？骗人的！17年的。。骗人的，能退么？骗人的！17年的。。骗人的，能退么？骗人的！,Negative,0.9999701976776123
满减活动购买，超级合算，京东给力，相信京东，一如既往，满意,Positive,0.9999810457229614
好东西，京东品质，价优服务好，值得点赞啊。,Positive,0.9999790191650391
可以,Positive,0.6567472815513611
挺好的，送货很快，点赞,Positive,0.9998944997787476
精品收藏人文阅读学术权威思想沉淀社会文化资深阅历,Positive,0.9999833106994629
5星评价是给京东小哥的，敬业精神超一流!5星评价是给京东小哥的，敬业精神超一流!,Positive,0.999975323677063
觉得还是很不错的，挺好的呢。,Positive,0.997817873954773
自己看的书笑着也要读完，心仪已久，书很好，感谢店家,Positive,0.9999479055404663
这个系列终于出了，一读起就放不下来,Negative,0.9126742482185364
刚开始看，有些费脑子呀，慢慢读吧,Positive,0.9997462630271912
这本书在购物车放了很久，老早就听说很多人推荐，趁着这次图书活动一起买了！说句实话不赖！质量很不错！囤书看书！还是喜欢纸质书！kindle吃灰n久！哈哈！,Positive,0.9999775886535645
读高中孩子买的，青少年励志书，书的纸质很好，内容也很精彩，值得一看。京东自营物流快，送货帅哥服务态度一流。,Positive,0.999908447265625
还没有看，一次性买了很多本，一个个来。,Positive,0.9999812841415405
懒惰是很奇怪的东西，它使你以为那是安逸，是休息，是福气；但实际上它所给你的是无聊，是倦怠，是消沉；它剥夺你对前途的希望，割断你和别人之间的友情，使你心胸日渐狭窄，对人生也越来越怀疑。——罗兰《忙碌与进取》,Negative,0.999942421913147
挺好的，物流快，包装好,Negative,0.8250536322593689
京东的书不错的，物美价廉，彩色的挺增加阅读的兴趣，推荐购买。纸张质量也很好。屯了好多慢慢看。下次还来,Positive,0.9999144077301025
此用户未填写评价内容,Negative,0.9995953440666199
书的速度很快的，而且书的质量很好的，发过来的时候没有破损，一直在京东上买东西，商品值得信赖，想要的亲可以下单了???,Positive,0.9999358654022217
书很好，没有破损，快递很快,Positive,0.9255480766296387
应该是正版，习惯性好评。,Positive,0.9999866485595703
非常有用的工具书，作为参考资料，可以备一本，看看各地的报告,Positive,0.999841570854187
不错的神话学研究，值得入手,Positive,0.9999514818191528
挺不错的，京东买东西很方便，好评,Positive,0.999806821346283
不错，好吃,Positive,0.9965695142745972
在学油画，临摹用的，色彩清晰，很好,Positive,0.9999781847000122
封面不错，里面的印刷暗淡了一些。,Positive,0.9987329840660095
全五星好评！！以下言论不针对本店！京东自营确实没有什么好说的，很好，你是上帝，在那死宝你不是，卖家也不是，上帝是小二。本来上帝是小二也很好，但前提必须是公平公正的。问题是你经常会遇到受贿的上帝和弱智的上帝。京东外驻店让京东来当上帝，有时也会有这样的，虽然态度好点，但是更磨蹭。遇到必有一方是马扁子的情况，我推荐的处理方法：商家在咕咚里和卖家说一句：他们保证发的货是没问题的，马扁子不得好死。（运输途中的问题都不算他的）买家也在咕咚里和他说一句：他们发的货有问题，马扁子不得好死。这样我什么补偿都不要了，这样无论马扁子是谁，马扁子也高兴，马扁成功了，受害者也高兴，心里有个安慰、京东也高兴，圆满处理。,Positive,0.9999562501907349
618活动还是可以的，书都也还好，就是活动火爆送货晚了一天，总体还满意吧！发票忘记写抬头了又不知道下单后怎么修改！,Positive,0.9999058246612549
王臣不算是大众的，但是一直都很喜欢他，基本也算是本本必买了。买他的书已经成为一种习惯。,Positive,0.9992156028747559
快递小哥服务很好！字迹清晰，纸张较好！,Positive,0.9923362135887146
京东活动叠加优惠券收入，价格非常优惠，感谢京东。越来越多东西在京东购买了，赶上活动叠加优惠券价格实惠，物流快，服务态度好，售后好，比其他电商好很多。一开始只是买书，现在家用电器也大部分在这里买了。京东的物流越来越给力了，基本隔日达，包装也很满意，感谢京东！,Positive,0.9999865293502808
送货很快，包装的也不错，一如既往的好评，有需要还会再来的。,Positive,0.9999793767929077
书不错，可以当故事书看,Positive,0.9284104704856873
是我要的书。一单订19本书，多了点，有点担心错漏，收到后核实，没错。只是有些书没有塑封，容易脏，出版社如能先塑封就完美了。信任京东。,Positive,0.9999761581420898
书质量不错，整体不错！,Positive,0.9694250822067261
好小一本。。。。一直对于名人的传记很感兴趣，而且这里面提及的人我都很喜欢，主要是字，图不算太多,Positive,0.9999213218688965
完美非常好厂长的书真的很棒推荐大家购买阅读??????,Positive,0.9999823570251465
苏小红老师的书，很有用(?▽?)！,Positive,0.9999834299087524
很不错的东西，京东体验还是一如既往好。感谢快递小哥！,Positive,0.9999815225601196
这套文物中国史丛书非常不错，相当于坐地观看了好多个历史博物馆，图文并茂，内容详实，脉络清晰，阅读起来轻松易懂，有滋有味。,Positive,0.9998716115951538
書就不多介紹了，師顧堂主人文盲主持搞的大部頭影印，也是他們第一部放在廣西師範社出的影印，嚴格來講已經不算眾籌了，因為預定價只能由出版社說了算（當然這不是衡量眾籌與否的標準），預定750，好像，記不太清了，但是少了因眾籌不夠出版不了的風險，我雖不喜歡但理解，當時我忍住了沒預定。期間出版社也堅稱電商這也不會買比預定價更便宜的，還一度標出不能使用東券，價格也一直堅挺，沒參加此前的多次促銷，孔網上價格也是一千起步。結果……這次雙11的促銷力度實在是大啊！不好意思，有點語無倫次了。可能，多花兩百多能買到六個匣套，並且早拿到半年多，有些人也是能接受的。……說了這麼多，其實我想表達的是，我還是希望師顧堂重回以前的眾籌模式！,Positive,0.9997416138648987
书的质量好、印刷清晰、物流快、商家服务态度好，五星100%好评，我是老顾客了，谢谢商家！,Positive,0.9630212783813477
"商品质量很好，很满意，配送速度快啊，而且配送员态度也非常好。"",""挺好的，非常实用。京东的物流很快哟~希望以后会更快,""多快好省，京东给力，下次还是要选择京东商城，没错，非常满意"",""非常好，一起买的，价格便宜，快递又快，京东商城还是非常的专业和贴心，可以显示快递的位置，随时掌握快递进度，很先进！"",""活动期间买的很实惠，京东自营，值得信赖。"",""便宜好用，值得推荐买买买，同事都说好用。下次继续买买买，哈哈哈…"",""京东物流就是一个字快，昨晚10点多，11点前下的单今天早上就收到，包装得很好。"",""京东购物使我们的生活更便捷了！京东商品丰富，无所不有，自营商品更是价格优惠，童叟无欺。",Positive,0.9999868869781494
甲骨的书，早在3000多年前的殷代后期，当时纸尚未发明，人们就地取材，以龟甲和兽骨为材料，把内容刻在龟甲或兽骨上，这就是甲骨的书。石头的书在古代，石头也用来作书写材料，甚至将整篇作品或整部著作刻于石上。简牍的书简牍是对我国古代遗存下来的写有文字的竹简与木牍的概称。缣帛的书，缣帛是丝织物，轻软平滑，易于着墨，幅的长短宽窄可以根据文字的多少来剪裁，而且可随意折叠或卷起，携带方便，可以弥补简牍。古代写本书在纸发明初期，纸书并未完全取代简牍与缣帛图书，而是三者并用。此外，还有宋至清代的印本图书到现代的电子书。,Positive,0.9966745376586914
书店看上了这本非常好的书，一直想买可惜但是太贵又不打折，回家决定上京东看看，果然是有折扣。毫不犹豫的买下了了，京东速度非常快的，从配货到送货也很具体，快递也非常好，很快收到书了。书的包装真的非常好，没有拆开过，非常新，可以说无论自己阅读家人阅读，收藏还是送人都非常有面子的说，特别精美；各种十分美好虽然看着书本看着相对简单，但也不遑多让，塑封也都很完整封面和封底的设计、绘图都十分好画，让我觉得十分细腻而且具有收藏价值。书的封套非常精致推荐大家购买。打开书本，书装帧精美，纸张很干净，文字排版看起来也非常舒服非常的惊喜，让人看得欲罢不能，每每捧起这本书的时候似乎能够感觉到作者毫无保留的把作品呈现在我面前。,Positive,0.9999843835830688
品相很好快递很好满减购入比较划算,Positive,0.9992662072181702
这套书本完全超出了我的预期，它的绘画非常的精美一看就是大师之作不是简笔画哦！像油画般细腻，色彩搭配的非常柔和。比那些粗制滥造的儿童图书好太多太多。嗯，纸质不错没有什么异味，女儿很喜欢，然后呢十三岁的儿子也对这套书爱不释手。这套书对孩子提高绘画兴趣也有很大帮助呢！有图为证。另外，他的内容非常的丰富一共有70本小册子分别介绍了动物和食物知识点非常简要易懂。既是美学启蒙书又是一本知识百科全书。喜欢的亲不要犹豫啦！我也是对比了多家才选了这家真的没有选错。,Positive,0.9999821186065674
本书第一版曾获得郭沫若史学奖和首届政府图书奖，时隔6年做增订版。全书六万余词条，是已通行半个多世纪的《古今地名大辞典》的两倍以上，字数也为其三倍以上。由*******历史研究所史地研究室主持编纂，著名史地学泰斗谭其骧先生任顾问，全国有关单位大力协作，历时二十余年，八易其稿而成。本书注意吸收最新研究成果，反映*新水平，纠正了以往同类工具书中的许多错讹，无论规模和质量，都达到当代之最。就是价格过于昂贵。,Positive,0.9998456239700317
此用户未填写评价内容,Negative,0.9995953440666199
书还没看，包装挺好，一次性买了好多本，准备慢慢带回家给孩子看。,Positive,0.9999043941497803
搞活动时候买的，质量如何有待时间验证，但是包装水平有必要改善。,Positive,0.99994957447052
商品满意,Positive,0.9964998960494995
一直在这里买买买，特别特别好，推荐大家继续买，活动合适，物美价廉,Positive,0.9997268319129944
非常喜欢，很好。愉快的购物体验。感谢！,Positive,0.999922513961792
比书店便宜。,Positive,0.9843255281448364
孩子喜欢看的,Positive,0.9999834299087524
怎么没有开发票？,Negative,0.9858601093292236
非常满意,Positive,0.9898847341537476
学习看看，挂图还可以希望有帮助,Positive,0.9999525547027588
不错不错，学校让买的，就顺便买了一堆，希望对孩子有所帮助，质量也都挺好的，没有什么味道！,Positive,0.99996018409729
